timestamp,vehicle_id,site_lat,site_lon,ambient_temp_c,relative_humidity,solar_radiation_wm2,wind_speed_ms,reefer_internal_temp,door_open_minutes
2026-06-11 11:00:00,V103,33.45205152954615,-112.1351845904965,44.97,26.6,308.2,1.91,6.46,7
2026-06-11 12:00:00,V103,33.34779120618569,-112.06001766459084,47.18,43.1,286.8,2.3,3.4,7
2026-06-11 13:00:00,V102,33.31893270992374,-111.95498303923245,45.14,31.3,220.4,1.41,5.78,1
2026-06-11 14:00:00,V103,33.335294708542065,-112.17978463356435,40.11,43.2,592.7,1.5,6.54,8
2026-06-11 15:00:00,V102,33.368207190028826,-112.08378222429941,39.76,21.6,363.7,4.85,3.42,8
2026-06-11 16:00:00,V101,33.40250235056907,-111.94444762893782,39.9,36.8,942.1,2.62,3.16,6
2026-06-11 17:00:00,V102,33.414272857653295,-112.07883064074896,34.04,33.5,630.8,2.9,3.73,9
2026-06-11 18:00:00,V101,33.4038965305767,-112.17671560658057,32.67,37.2,303.4,3.77,3.88,4
2026-06-11 19:00:00,V103,33.37171659965918,-112.03723968944033,33.16,21.4,716.6,3.74,5.64,6
2026-06-11 20:00:00,V103,33.45291727402551,-111.94147725152452,30.61,34.9,873.3,0.87,2.84,12
2026-06-11 21:00:00,V101,33.54758583246987,-112.02291433711406,31.91,29.9,758.9,5.07,6.31,15
2026-06-11 22:00:00,V103,33.38391106154144,-112.13211626753574,27.14,37.3,257.3,1.48,2.8,3
2026-06-11 23:00:00,V102,33.58271610573067,-112.08472811395879,30.46,24.8,871.9,4.48,2.1,9
2026-06-12 00:00:00,V101,33.562000998517156,-112.06496299164543,31.62,41.7,795.4,4.75,4.79,6
2026-06-12 01:00:00,V103,33.34852926340563,-112.02622009385385,30.13,17.5,318.7,4.43,5.85,5
2026-06-12 02:00:00,V101,33.53588278702713,-111.97219469227421,34.45,39.2,238.8,3.68,4.27,4
2026-06-12 03:00:00,V102,33.47237621469533,-112.17033791470782,29.85,40.8,618.0,0.58,4.65,13
2026-06-12 04:00:00,V102,33.469972608651425,-111.93310439009474,31.34,39.5,317.0,2.48,6.93,7
2026-06-12 05:00:00,V103,33.41731282891745,-112.19630708909519,32.2,30.4,825.9,3.83,5.87,8
2026-06-12 06:00:00,V102,33.4503458997546,-112.08898429959773,34.16,28.2,468.8,2.63,4.05,8
2026-06-12 07:00:00,V101,33.41915363322876,-112.19177390700821,32.95,44.9,884.7,5.25,3.35,9
2026-06-12 08:00:00,V102,33.461919785627984,-112.08210773239642,39.74,21.9,624.3,2.2,5.64,10
2026-06-12 09:00:00,V101,33.48838501583179,-112.042256220338,40.5,31.4,337.0,2.11,5.24,14
2026-06-12 10:00:00,V101,33.50229114192271,-112.04649558402555,40.92,35.1,304.7,1.96,4.63,3
2026-06-12 11:00:00,V102,33.459744357767825,-112.15031149589153,44.28,36.0,632.4,2.33,3.51,4
2026-06-12 12:00:00,V103,33.51642662019862,-112.00627784697132,44.3,21.1,771.4,3.57,3.89,8
2026-06-12 13:00:00,V102,33.34238341478265,-112.1865664648486,42.69,34.6,786.1,4.39,3.78,9
2026-06-12 14:00:00,V101,33.36359474727067,-111.97142795396029,42.5,39.6,406.8,4.14,3.53,13
2026-06-12 15:00:00,V101,33.54562050122228,-111.91600666980194,39.91,16.5,353.2,4.94,3.1,5
2026-06-12 16:00:00,V102,33.39675839335392,-112.09806935185466,38.17,42.3,212.6,5.37,4.4,8
2026-06-12 17:00:00,V103,33.306868147492835,-112.0448281854857,36.1,15.9,709.4,4.99,3.03,4
2026-06-12 18:00:00,V103,33.346137344900406,-112.08632691658237,34.38,25.7,257.4,0.6,4.27,8
2026-06-12 19:00:00,V101,33.36708433034889,-112.19798688290878,30.14,15.5,515.6,4.55,0.85,5
2026-06-12 20:00:00,V101,33.58719686636838,-112.08423764913147,35.2,17.3,651.3,1.65,3.1,12
2026-06-12 21:00:00,V103,33.47191242867925,-111.96248392222161,29.07,42.3,902.8,1.23,5.65,6
2026-06-12 22:00:00,V102,33.57981922214288,-112.02120334734497,31.77,25.6,433.9,4.01,2.65,9
2026-06-12 23:00:00,V101,33.472549005148984,-112.16962202561545,32.88,27.7,387.3,2.26,4.89,8
2026-06-13 00:00:00,V101,33.443806332041355,-111.94585815309188,32.42,21.5,690.6,0.81,2.77,12
2026-06-13 01:00:00,V103,33.39411830735823,-112.04067439653443,31.07,32.9,664.4,1.26,5.16,11
2026-06-13 02:00:00,V102,33.481911283330014,-111.9474829914766,31.69,32.8,449.1,0.51,3.55,6
2026-06-13 03:00:00,V103,33.341759407385254,-112.02593354436449,31.26,26.2,896.1,5.47,3.5,7
2026-06-13 04:00:00,V102,33.56947848818781,-112.03209346654862,31.12,25.0,833.6,0.64,4.08,3
2026-06-13 05:00:00,V102,33.54879972154239,-112.1684222444409,33.27,41.5,368.0,1.65,1.98,10
2026-06-13 06:00:00,V102,33.39525943436302,-112.14979208005842,32.54,26.5,379.4,2.79,5.46,4
2026-06-13 07:00:00,V101,33.58583925828039,-111.90839242305103,34.07,29.8,584.2,2.46,5.96,9
2026-06-13 08:00:00,V103,33.54756023022467,-112.13145397597357,39.35,23.5,780.2,5.51,3.46,13
2026-06-13 09:00:00,V103,33.499892065750515,-111.90676436460289,40.95,38.6,233.0,0.72,4.79,13
2026-06-13 10:00:00,V102,33.33652857333758,-112.04042618804273,43.61,26.9,720.0,3.32,5.17,11
2026-06-13 11:00:00,V101,33.44347020691442,-112.15926328588083,44.54,30.4,686.2,4.24,3.86,11
2026-06-13 12:00:00,V101,33.451832266454026,-112.1702093391739,42.76,22.6,373.6,5.62,2.34,6
2026-06-13 13:00:00,V103,33.36976540750961,-112.13734077878829,42.75,44.6,711.0,3.91,6.39,4
2026-06-13 14:00:00,V101,33.323989618307785,-111.92230880099241,43.51,23.7,905.1,4.92,3.41,11
2026-06-13 15:00:00,V101,33.53301708914151,-112.07575493270154,41.4,38.1,235.1,0.96,3.09,6
2026-06-13 16:00:00,V102,33.33661051563732,-112.08136971960214,37.97,27.8,439.7,2.62,6.46,3
2026-06-13 17:00:00,V101,33.47828722516853,-112.10603812167895,35.28,21.2,528.6,2.56,4.92,15
2026-06-13 18:00:00,V102,33.5809347521651,-112.15588144483003,33.92,39.0,874.4,5.37,4.39,4
2026-06-13 19:00:00,V103,33.56283155777941,-112.05364464084228,31.11,25.0,921.7,1.33,2.54,14
2026-06-13 20:00:00,V101,33.383325787124775,-112.16098566524666,32.82,41.0,533.1,1.34,5.2,7
2026-06-13 21:00:00,V103,33.55543459126538,-111.9493559290853,31.7,42.5,762.5,2.31,8.34,7
2026-06-13 22:00:00,V103,33.30009975183614,-112.08888090411742,31.67,40.8,598.7,0.8,5.32,11
2026-06-13 23:00:00,V101,33.30530634288397,-112.08755892966546,33.65,16.1,603.3,1.5,4.74,5
2026-06-14 00:00:00,V101,33.48076594915286,-112.05779807145505,33.24,38.6,408.6,5.81,5.08,8
2026-06-14 01:00:00,V103,33.40943946574336,-112.06676168605028,33.22,27.3,362.7,2.86,3.51,7
2026-06-14 02:00:00,V101,33.41593825234774,-111.90154260808221,33.96,41.2,416.0,3.98,3.49,3
2026-06-14 03:00:00,V102,33.46933232720367,-112.03638566363452,32.03,34.1,617.2,4.49,3.47,7
2026-06-14 04:00:00,V102,33.35753473667756,-112.17353948886304,33.02,40.0,221.9,2.52,3.14,8
2026-06-14 05:00:00,V101,33.36352660519964,-112.01793679752693,31.53,30.0,880.4,1.31,3.47,6
2026-06-14 06:00:00,V103,33.44538047610566,-112.15452471213904,32.49,31.1,317.2,1.64,3.46,5
2026-06-14 07:00:00,V101,33.52627606330316,-112.1907187065806,34.91,19.3,365.1,2.22,3.63,8
2026-06-14 08:00:00,V101,33.48584932542228,-111.90877735389684,38.15,38.5,588.7,4.0,3.59,5
2026-06-14 09:00:00,V103,33.38920651447105,-111.96793833253963,41.38,27.6,732.6,2.69,4.36,9
2026-06-14 10:00:00,V103,33.429101153252674,-111.90596730227587,41.16,30.0,271.8,0.54,4.12,6
2026-06-14 11:00:00,V102,33.351199427565,-112.05663646559333,46.73,38.6,438.3,3.38,4.25,9
2026-06-14 12:00:00,V103,33.322388944301125,-112.04032274065531,42.49,33.0,926.5,5.57,6.28,12
2026-06-14 13:00:00,V102,33.53480881222325,-112.14949891322426,41.77,21.0,396.8,4.97,4.12,12
2026-06-14 14:00:00,V103,33.379616222756454,-112.12592777199973,44.13,32.7,434.8,5.04,7.32,5
2026-06-14 15:00:00,V101,33.35332991635537,-111.94843523552916,41.67,27.2,827.4,4.87,4.53,8
2026-06-14 16:00:00,V102,33.5074854166708,-112.09314430586473,38.94,29.1,237.7,2.28,3.33,6
2026-06-14 17:00:00,V102,33.48541550228616,-111.95195550786109,36.05,15.8,548.5,4.71,6.02,4
2026-06-14 18:00:00,V102,33.48995688780404,-111.9872958827139,31.98,21.3,484.7,1.29,3.88,6
2026-06-14 19:00:00,V101,33.36866838145398,-112.14684872241844,30.65,23.4,437.4,4.12,0.41,8
2026-06-14 20:00:00,V101,33.3697936615688,-112.04776609016407,32.11,36.4,414.3,4.03,3.99,5
2026-06-14 21:00:00,V101,33.36624078893569,-111.99678380354439,30.98,15.3,268.5,0.64,3.63,7
2026-06-14 22:00:00,V101,33.352125778698685,-112.12948883555886,33.46,27.3,436.1,4.83,6.41,9
2026-06-14 23:00:00,V101,33.496717101768496,-111.95079344684399,31.78,42.7,232.3,5.47,2.65,7
2026-06-15 00:00:00,V102,33.55440476557482,-112.03655170273645,30.76,18.4,785.7,1.97,3.5,12
2026-06-15 01:00:00,V101,33.517295240902996,-112.15042738486723,31.52,30.5,498.7,4.97,5.9,10
2026-06-15 02:00:00,V102,33.537628090128166,-112.02510467215062,32.62,38.6,532.9,0.95,4.59,13
2026-06-15 03:00:00,V101,33.42143952872556,-111.90008585875323,31.15,43.3,870.2,3.8,3.74,4
2026-06-15 04:00:00,V103,33.4962227386116,-112.15484355250098,30.77,37.4,693.5,3.17,2.87,10
2026-06-15 05:00:00,V102,33.40627087213343,-111.95497292096415,32.37,36.6,206.0,3.5,4.53,8
2026-06-15 06:00:00,V103,33.45765138659059,-112.13780729904374,32.37,39.8,907.4,5.59,3.96,6
2026-06-15 07:00:00,V102,33.444490453960455,-111.96528350116198,34.35,28.4,377.9,5.29,2.85,6
2026-06-15 08:00:00,V103,33.35306614354315,-111.97962662306358,37.29,39.2,280.7,4.82,2.93,12
2026-06-15 09:00:00,V101,33.416123628100685,-112.10985318431987,40.83,15.2,776.1,2.01,2.78,13
2026-06-15 10:00:00,V101,33.58914668264471,-112.10225306473068,40.22,42.7,575.4,5.52,2.51,11
2026-06-15 11:00:00,V101,33.37457407731448,-111.96224358241113,41.48,28.3,525.3,1.04,5.4,11
2026-06-15 12:00:00,V102,33.34014112088384,-112.0615663464338,42.92,31.6,387.1,5.19,5.2,5
2026-06-15 13:00:00,V103,33.42557418648718,-111.98075459138646,43.27,22.6,610.6,2.3,5.4,8
2026-06-15 14:00:00,V101,33.53710132075805,-112.15560475579025,42.86,37.3,405.8,0.8,4.01,9
2026-06-15 15:00:00,V103,33.47464446893399,-111.94423266542954,42.7,17.3,876.2,4.18,3.64,15
2026-06-15 16:00:00,V103,33.504292448171476,-111.9867345849953,39.29,41.2,361.4,1.77,3.66,12
2026-06-15 17:00:00,V101,33.3569084544524,-111.92791715734955,34.87,39.8,863.3,1.84,5.53,7
2026-06-15 18:00:00,V101,33.485684457902316,-112.16028828628951,31.97,21.5,619.6,2.18,1.27,9
2026-06-15 19:00:00,V103,33.39705011847344,-112.02209564989182,30.5,39.3,821.4,0.85,3.23,7
2026-06-15 20:00:00,V101,33.550291009786434,-112.02026382448791,31.97,38.6,734.6,1.47,2.67,7
2026-06-15 21:00:00,V101,33.48878964180322,-112.09396177783597,31.57,34.0,722.5,0.53,6.04,3
2026-06-15 22:00:00,V101,33.35965688333258,-112.06246007262922,32.48,26.2,443.3,2.95,3.28,9
2026-06-15 23:00:00,V102,33.31938500395322,-112.18860553101305,30.76,23.1,375.4,0.96,1.55,10
2026-06-16 00:00:00,V103,33.312789962786105,-111.9762419884119,32.78,22.0,358.2,4.25,4.34,10
2026-06-16 01:00:00,V103,33.41142257029504,-112.03520325617905,34.3,24.6,842.9,1.8,3.44,11
2026-06-16 02:00:00,V102,33.37975534099629,-112.18267768443926,31.84,42.1,815.3,5.69,3.16,6
2026-06-16 03:00:00,V103,33.493827037038756,-111.99577323211186,32.6,17.3,530.4,5.29,3.01,5
2026-06-16 04:00:00,V101,33.44980015049359,-112.05996537683065,33.04,39.9,299.3,2.09,2.95,4
2026-06-16 05:00:00,V103,33.379805783401615,-112.18966162217251,31.4,25.5,486.7,4.81,5.06,6
2026-06-16 06:00:00,V101,33.34477133338505,-111.90911768194557,32.34,30.6,664.5,4.92,4.34,11
2026-06-16 07:00:00,V102,33.338159928806235,-111.91526635707318,35.12,38.8,540.8,5.93,3.7,10
2026-06-16 08:00:00,V101,33.559398117642125,-112.04612927515585,38.15,41.5,785.1,3.79,2.35,15
2026-06-16 09:00:00,V103,33.37304339052146,-112.17189827378823,39.33,25.3,948.2,0.95,3.75,9
2026-06-16 10:00:00,V103,33.49551319437329,-111.97361363352043,42.43,28.9,343.3,4.06,4.39,4
2026-06-16 11:00:00,V103,33.54320577839588,-112.05242066996828,44.34,27.4,544.7,3.94,4.45,11
2026-06-16 12:00:00,V102,33.48422439335542,-112.1092657565132,46.18,15.4,523.2,4.01,4.24,11
2026-06-16 13:00:00,V102,33.55786956949409,-112.05257454674144,45.03,23.9,428.4,2.19,2.62,9
2026-06-16 14:00:00,V103,33.41771811645854,-112.04326675637836,45.62,28.8,348.6,5.23,0.4,11
2026-06-16 15:00:00,V101,33.58686665719468,-112.03118649029331,39.33,27.3,249.3,5.78,6.7,9
2026-06-16 16:00:00,V102,33.33994350125343,-112.06763288590341,39.31,36.7,865.3,1.7,2.04,4
2026-06-16 17:00:00,V103,33.33064485889726,-112.01827340905828,35.38,26.5,514.9,0.98,1.05,11
2026-06-16 18:00:00,V103,33.49760764386223,-111.92437958681809,35.28,29.7,572.7,1.57,4.2,3
2026-06-16 19:00:00,V102,33.58284934242398,-112.09131957387042,30.79,27.9,887.7,5.01,1.44,8
2026-06-16 20:00:00,V102,33.5426650384909,-111.98228506103402,30.74,37.2,782.2,4.22,2.79,8
2026-06-16 21:00:00,V102,33.32292505783141,-111.93166423295274,31.1,40.9,297.9,4.0,4.82,4
2026-06-16 22:00:00,V101,33.383810314180415,-112.06320621727203,28.81,31.0,624.1,2.71,6.66,3
2026-06-16 23:00:00,V101,33.57909566545135,-112.06696324908543,31.21,38.7,531.7,3.68,4.58,4
2026-06-17 00:00:00,V103,33.37591752984024,-112.01936490439357,30.86,23.9,797.9,2.19,3.34,6
2026-06-17 01:00:00,V102,33.53435112713608,-112.02257797217325,32.23,31.2,743.2,3.12,3.92,8
2026-06-17 02:00:00,V101,33.54753965877861,-111.95802319730213,32.51,25.4,717.8,4.86,1.29,9
2026-06-17 03:00:00,V102,33.44863563103829,-112.05705498486651,34.81,27.4,455.4,5.9,3.32,5
2026-06-17 04:00:00,V103,33.4159046729545,-111.90116311510818,33.43,37.0,803.7,5.63,3.33,8
2026-06-17 05:00:00,V101,33.43503732972593,-112.18215852933982,31.13,41.4,239.3,5.64,4.23,7
2026-06-17 06:00:00,V101,33.36808940830961,-112.19904964542579,30.65,18.6,319.7,2.71,6.91,9
2026-06-17 07:00:00,V101,33.566817274838655,-112.00794050653212,35.84,34.0,451.7,3.08,1.09,6
2026-06-17 08:00:00,V103,33.435185897018926,-112.11046952629144,36.02,32.5,257.6,4.38,3.39,5
2026-06-17 09:00:00,V102,33.56473783213683,-112.12788528339016,43.23,18.6,376.2,5.57,1.25,1
2026-06-17 10:00:00,V101,33.33170804397188,-112.10643027599872,44.16,21.4,822.6,1.28,3.24,9
2026-06-17 11:00:00,V103,33.59648258130004,-112.12318573046852,42.89,24.3,911.2,2.17,2.7,8
2026-06-17 12:00:00,V102,33.43298192623308,-112.19076298510187,41.43,20.0,428.5,1.27,1.76,3
2026-06-17 13:00:00,V103,33.314349246118226,-111.90854008728283,45.62,22.3,398.4,3.87,5.37,7
2026-06-17 14:00:00,V102,33.31140655447123,-112.13377635346417,42.22,23.0,409.9,2.18,4.38,9
2026-06-17 15:00:00,V103,33.52386217724455,-111.97979107122322,42.34,25.1,408.3,2.29,5.19,6
2026-06-17 16:00:00,V102,33.497710660261106,-111.97122108159175,35.61,37.5,226.9,0.89,3.2,5
2026-06-17 17:00:00,V101,33.54063916743828,-111.92122278059783,34.21,32.2,895.2,2.42,3.89,5
2026-06-17 18:00:00,V102,33.33161026018584,-112.19083516287199,32.01,44.6,360.3,5.24,6.39,9
2026-06-17 19:00:00,V103,33.31067126011066,-111.9383854984659,32.07,27.4,515.0,1.78,4.0,8
2026-06-17 20:00:00,V103,33.45257378683427,-112.04183214574806,31.32,37.6,207.3,4.32,5.21,9
2026-06-17 21:00:00,V102,33.41627856944483,-112.01023676701026,32.93,41.1,843.5,3.96,3.07,6
2026-06-17 22:00:00,V101,33.43858408100129,-112.0066589168637,30.4,35.4,748.4,5.25,5.07,7
2026-06-17 23:00:00,V101,33.59747652266108,-111.95406065850459,31.79,27.4,910.1,1.23,3.18,6
2026-06-18 00:00:00,V102,33.5912249873012,-112.09997780335227,32.18,37.6,786.2,5.88,1.16,8
2026-06-18 01:00:00,V102,33.58269461690196,-111.980084643042,32.77,21.1,435.3,3.7,3.99,10
2026-06-18 02:00:00,V103,33.5351528030303,-112.04142656708335,33.07,24.8,385.9,5.98,3.29,14
2026-06-18 03:00:00,V101,33.406452408077065,-111.9619817957084,30.31,31.4,723.3,5.51,1.56,11
2026-06-18 04:00:00,V102,33.42363927907883,-111.90283619016897,29.7,32.3,473.1,1.72,4.29,15
2026-06-18 05:00:00,V101,33.464884813115674,-112.13980469477887,33.92,15.7,624.7,0.81,2.66,6
2026-06-18 06:00:00,V102,33.54916033692145,-111.901605407532,32.5,43.4,204.7,1.91,8.64,10
2026-06-18 07:00:00,V102,33.320613849755475,-112.17305635371517,33.98,35.9,246.4,3.4,1.8,4
2026-06-18 08:00:00,V101,33.427289065765464,-112.19930473562856,40.33,29.9,601.5,1.44,2.18,5
2026-06-18 09:00:00,V102,33.32478529903778,-112.18675141914666,40.66,43.0,624.6,1.42,5.3,7
2026-06-18 10:00:00,V102,33.454397275972056,-112.09746527857898,44.16,28.2,763.6,3.04,3.8,11
2026-06-18 11:00:00,V103,33.56967024720187,-112.01012810079648,43.69,44.4,299.0,0.68,5.27,5
2026-06-18 12:00:00,V102,33.534745477369185,-112.17929113773364,47.09,30.4,584.9,1.17,4.57,8
2026-06-18 13:00:00,V102,33.36835272526293,-112.19830025564113,46.22,18.4,345.8,2.79,3.13,9
2026-06-18 14:00:00,V102,33.59279725487964,-111.91887269146237,42.02,37.9,269.9,0.85,1.93,15
2026-06-18 15:00:00,V103,33.50020511941393,-111.95342200921803,41.94,35.4,507.9,2.68,5.61,6
2026-06-18 16:00:00,V101,33.303128309819215,-111.9572450486583,38.97,38.2,322.5,3.11,2.07,6
2026-06-18 17:00:00,V103,33.37662404540556,-111.93467271734941,37.16,43.5,366.3,2.98,4.84,7
2026-06-18 18:00:00,V103,33.378213989975976,-111.98998971816837,30.55,38.3,438.2,5.28,5.38,6
2026-06-18 19:00:00,V101,33.32077629188576,-112.16867876107558,33.03,33.3,394.5,3.42,3.81,4
2026-06-18 20:00:00,V103,33.58794795542278,-112.08026994357789,33.59,40.7,265.7,3.07,3.54,3
2026-06-18 21:00:00,V101,33.443476588372775,-111.98305515406062,29.36,35.2,267.4,2.76,2.52,8
2026-06-18 22:00:00,V103,33.568744379211566,-112.11589966176254,30.23,27.2,344.9,5.0,4.69,8
2026-06-18 23:00:00,V101,33.39666465103339,-111.99377809075914,28.94,41.6,237.9,5.42,-0.57,4
2026-06-19 00:00:00,V102,33.337570071129846,-112.1926504655197,31.6,21.7,669.8,5.19,5.07,5
2026-06-19 01:00:00,V103,33.44230083297186,-112.10815879773612,33.08,36.4,415.5,4.2,4.18,11
2026-06-19 02:00:00,V103,33.334186990414295,-112.03526089911685,34.25,41.4,409.8,1.26,3.67,7
2026-06-19 03:00:00,V103,33.44580465089326,-112.01037305114814,32.11,36.9,449.0,2.02,4.36,10
2026-06-19 04:00:00,V103,33.576089154365825,-112.02688780066143,34.44,35.9,697.1,0.75,1.94,9
2026-06-19 05:00:00,V102,33.456230442550265,-111.99067311717798,29.93,37.6,853.0,5.62,0.38,8
2026-06-19 06:00:00,V103,33.48494991806852,-112.19817337552806,29.44,29.0,769.3,4.13,4.7,8
2026-06-19 07:00:00,V102,33.346991531092144,-112.16971764000675,35.02,41.2,745.6,4.6,5.97,11
2026-06-19 08:00:00,V102,33.31312068776399,-111.93931672431626,38.58,21.1,563.3,2.21,1.39,12
2026-06-19 09:00:00,V102,33.33324238865394,-111.99547540677295,40.44,18.8,720.4,5.15,2.42,8
2026-06-19 10:00:00,V102,33.47955947270531,-112.1661205071942,39.29,23.6,614.6,1.93,5.13,8
2026-06-19 11:00:00,V101,33.32850350969769,-111.94737766878043,43.46,30.9,362.2,0.51,4.54,6
2026-06-19 12:00:00,V101,33.412797866982395,-112.12733063465264,42.04,30.3,356.4,2.57,8.44,13
2026-06-19 13:00:00,V103,33.465027582137445,-112.05652203474143,44.6,39.6,422.3,3.64,5.61,4
2026-06-19 14:00:00,V101,33.41659583958895,-112.1564410461346,42.94,27.1,883.1,3.13,5.25,12
2026-06-19 15:00:00,V101,33.34910514043959,-111.98696698307349,39.08,29.5,610.6,5.24,2.85,4
2026-06-19 16:00:00,V103,33.38213739225423,-111.99994367369573,37.23,15.4,750.4,1.08,4.79,12
2026-06-19 17:00:00,V103,33.57849525985458,-112.13666625865017,33.52,27.3,459.9,3.55,6.24,9
2026-06-19 18:00:00,V103,33.502794682675905,-111.9409797699429,31.91,34.4,505.8,3.32,3.75,10
2026-06-19 19:00:00,V101,33.448814351603964,-112.07960819273409,33.43,15.5,294.2,2.05,3.82,10
2026-06-19 20:00:00,V101,33.303814466996066,-112.11224547267878,30.52,23.4,328.5,5.02,4.21,8
2026-06-19 21:00:00,V103,33.59772462014684,-112.15430112316064,32.76,21.2,820.5,4.64,3.0,6
2026-06-19 22:00:00,V102,33.50143648046839,-112.12014959624534,31.2,16.3,638.6,4.53,4.4,11
2026-06-19 23:00:00,V103,33.39507674320348,-112.19339192363286,30.81,29.4,453.1,5.32,4.37,8
2026-06-20 00:00:00,V102,33.563780597999354,-112.02502275226317,31.84,20.5,802.1,4.48,6.22,8
2026-06-20 01:00:00,V102,33.377529486087546,-111.94733077609682,30.45,37.3,384.9,1.78,3.72,10
2026-06-20 02:00:00,V103,33.46320497375483,-112.03530586516752,31.17,40.4,932.0,4.38,5.01,9
2026-06-20 03:00:00,V103,33.49082122911895,-112.13421781142284,30.2,31.4,458.6,2.19,3.76,8
2026-06-20 04:00:00,V103,33.36631901143612,-112.18989924653584,34.95,44.5,453.0,1.83,4.96,3
2026-06-20 05:00:00,V101,33.59351918364018,-112.13561157802236,32.05,28.5,433.9,0.9,3.62,9
2026-06-20 06:00:00,V102,33.5244575717937,-112.07516357157867,30.95,30.4,291.6,4.59,4.86,10
2026-06-20 07:00:00,V101,33.46734396765332,-111.97211657139006,35.43,44.7,283.4,4.41,5.09,6
2026-06-20 08:00:00,V101,33.35417837945259,-112.14364714423867,37.83,21.9,686.1,1.79,2.4,6
2026-06-20 09:00:00,V103,33.316157462099405,-111.9840625639936,40.15,43.3,856.3,4.62,5.65,6
2026-06-20 10:00:00,V101,33.39601794975629,-111.93991995949445,43.31,16.3,792.9,5.55,3.75,7
2026-06-20 11:00:00,V103,33.52595620077402,-112.0638159455675,44.73,28.4,305.8,1.09,3.3,11
2026-06-20 12:00:00,V102,33.380799389490605,-111.95357040250722,43.2,17.1,609.2,1.78,2.93,7
2026-06-20 13:00:00,V103,33.461866866148654,-112.03360279558947,42.73,36.9,279.2,4.63,4.45,8
2026-06-20 14:00:00,V101,33.51838415301922,-112.00887274887573,41.98,33.3,234.0,2.01,3.99,7
2026-06-20 15:00:00,V101,33.332383114393934,-112.04211646189854,37.03,36.2,692.3,3.94,4.56,9
2026-06-20 16:00:00,V103,33.505589404834765,-112.0610481849746,35.73,26.2,601.4,0.95,4.59,3
2026-06-20 17:00:00,V103,33.32756126631301,-112.12960396746725,37.16,26.1,261.5,2.99,4.91,4
2026-06-20 18:00:00,V101,33.5895389226381,-112.1090417821617,34.47,16.4,226.2,4.57,8.16,14
2026-06-20 19:00:00,V102,33.44651823901948,-112.11300896431692,31.63,25.5,942.3,4.28,4.06,12
2026-06-20 20:00:00,V102,33.345202832312964,-112.03101332071385,32.86,42.9,222.5,4.98,2.9,12
2026-06-20 21:00:00,V103,33.40271509081006,-112.16401389209284,32.47,26.4,533.4,5.33,0.97,4
2026-06-20 22:00:00,V102,33.42402493478858,-111.9249624927893,36.62,39.9,578.5,4.75,2.21,9
2026-06-20 23:00:00,V101,33.52745550332296,-111.98380345641507,33.68,40.3,288.0,4.19,5.85,9
2026-06-21 00:00:00,V103,33.523027135822986,-112.07956631072605,31.81,26.2,326.8,0.67,5.08,9
2026-06-21 01:00:00,V101,33.4835821516012,-112.1524127566421,30.57,34.0,463.9,3.44,1.98,5
2026-06-21 02:00:00,V101,33.33177921376755,-111.93540234908352,29.59,17.9,771.3,0.71,7.7,12
2026-06-21 03:00:00,V102,33.3454708114763,-111.95286657296965,32.31,18.1,580.3,4.94,4.49,11
2026-06-21 04:00:00,V103,33.32812707619367,-111.98348353418486,30.87,16.5,678.4,2.26,4.69,3
2026-06-21 05:00:00,V103,33.47315183498626,-112.11853588577664,29.87,32.4,938.9,3.59,7.37,1
2026-06-21 06:00:00,V102,33.56314153245342,-112.0792660087699,31.03,27.8,776.0,2.04,6.61,9
2026-06-21 07:00:00,V101,33.43014015367643,-112.16917552426428,33.48,31.4,525.8,4.8,5.17,9
2026-06-21 08:00:00,V101,33.34825445218732,-112.14328814258174,40.53,30.6,534.8,5.38,5.24,6
2026-06-21 09:00:00,V101,33.46741269754469,-111.96509500880498,41.81,25.5,664.1,2.69,5.38,12
2026-06-21 10:00:00,V101,33.54352566505971,-111.9854883843448,42.38,35.3,699.0,5.25,3.64,10
2026-06-21 11:00:00,V103,33.52251361845388,-112.02195427110722,45.81,37.8,575.5,1.97,4.43,8
2026-06-21 12:00:00,V103,33.56443523390251,-111.93128198222216,44.12,15.4,683.6,3.44,4.86,8
2026-06-21 13:00:00,V102,33.38337062917466,-112.02502004465609,42.3,21.2,217.6,5.22,3.81,7
2026-06-21 14:00:00,V102,33.35818616018033,-112.05990960001093,44.68,36.4,522.2,2.29,2.55,10
2026-06-21 15:00:00,V103,33.56394494578258,-112.09788877610828,41.29,26.6,409.2,5.75,3.6,11
2026-06-21 16:00:00,V103,33.497268093833405,-111.91786544827916,36.44,34.9,296.9,1.17,2.52,7
2026-06-21 17:00:00,V101,33.393278679002265,-112.1751853615427,34.82,25.4,274.7,0.6,4.1,8
2026-06-21 18:00:00,V101,33.52270441517175,-111.92073378838177,30.69,26.7,652.4,5.47,1.33,13
2026-06-21 19:00:00,V102,33.54453551534411,-111.9519856020207,29.93,19.8,592.7,0.88,4.51,9
2026-06-21 20:00:00,V103,33.484493472102336,-112.16102102263929,33.39,22.7,390.2,5.96,1.55,2
2026-06-21 21:00:00,V102,33.50636523296397,-112.03050469269743,34.86,33.2,553.2,5.73,3.39,6
2026-06-21 22:00:00,V103,33.4125779713328,-111.94003560547527,29.9,28.0,569.2,1.25,4.76,3
2026-06-21 23:00:00,V101,33.46160870020291,-112.02845725091785,32.84,38.2,346.3,3.46,5.19,5
